LCD (Å)-P,PLD (Å)-P,LCD/PLD,Density (g/cm3)-P,Porosity-P,PV (cm3/g)-P,C%-P,H%-P,N%-P,O%-P,Metal%-P,Halogen%-P,Metalloids%-P,Ametal%-P,TDU-P,DU-P,MP-P,OtoM-P,CO2_Qst,CO2 Uptake (mol/kg)-P-1 bar-Single
10.60386,6.67891,1.58766325642957,0.768186,0.723880104264,0.942324,46.8354430379747,25.3164556962025,0,25.3164556962025,2.53164556962025,0,0,0,217,0.733108108108108,0.0540540540540541,10,23.9412685655,2.7839246391
8.64676,7.62233,1.13439853693031,0.777557,0.671279731683,0.863319,54,30,0,13,3,0,0,0,625,0.72337962962963,0.0555555555555556,4.33333333333333,18.7367842141,3.5403520062
9.3773,8.42224,1.11339738596858,0.760114,0.679499349616,0.893944,54,30,0,13,3,0,0,0,625,0.72337962962963,0.0555555555555556,4.33333333333333,19.9047517925,3.2340381358
9.44546,8.47192,1.11491373856221,0.829787,0.643299839833,0.775259,53.6363636363636,29.0909090909091,1.81818181818182,12.7272727272727,2.72727272727273,0,0,0,689,0.729872881355932,0.0508474576271186,4.66666666666667,21.3896973501,2.5878883846
9.59836,8.15887,1.17643252067995,0.525843,0.78046143903,1.48421,50,32.5,2.5,12.5,2.5,0,0,0,433,0.6765625,0.05,5,12.9178932336,1.353478857
10.63619,8.75081,1.21545205529545,1.14673,0.51552164534,0.449558,32.7868852459016,44.2622950819672,1.63934426229508,18.0327868852459,3.27868852459016,0,0,0,469,0.325694444444444,0.1,5.5,20.4321865189,0.360559294
8.95577,6.23874,1.43550941375983,0.865226,0.661359719428,0.764378,54.5454545454545,29.7520661157025,1.65289256198347,10.7438016528926,3.30578512396694,0,0,0,385,0.729166666666667,0.0606060606060606,3.25,14.534634153,1.43599217
17.63458,8.5908,2.05272850025609,0.474059,0.81469883504,1.71856,50.9615384615385,30.7692307692308,0,15.3846153846154,2.88461538461538,0,0,0,593,0.699292452830189,0.0566037735849057,5.33333333333333,9.974852984,0.637231839
10.32035,6.83892,1.50906137226346,0.96159,0.69307945476,0.720764,42.8571428571429,14.2857142857143,0,35.7142857142857,7.14285714285714,0,0,0,481,0.835069444444444,0.166666666666667,5,26.5942745668,3.7332908443
15.12916,13.44355,1.12538429209547,0.712154,0.709259806144,0.995936,45.7142857142857,37.1428571428571,2.85714285714286,11.4285714285714,2.85714285714286,0,0,0,514,0.594907407407407,0.0625,4,17.1128324195,1.8988075633
7.55824,6.21149,1.2168159330531,1.32954,0.54758035578,0.411857,36.8421052631579,26.3157894736842,5.26315789473684,26.3157894736842,5.26315789473684,0,0,0,865,0.64360119047619,0.142857142857143,5,27.0008614545,2.5138415661
13.28139,6.7011,1.98197161660026,0.886335,0.72076053132,0.813192,46.1538461538462,15.3846153846154,0,30.7692307692308,7.69230769230769,0,0,0,241,0.836805555555556,0.166666666666667,4,23.314194873,2.4490930657
7.36509,6.88541,1.06966614914725,0.955182,0.6502401465,0.68075,50.7936507936508,20.1058201058201,0,25.3968253968254,3.7037037037037,0,0,0,617,0.803385416666667,0.0729166666666667,6.85714285714286,22.8567068691,4.2020172612
19.11403,11.74027,1.62807414139539,0.547025,0.7985580355,1.45982,47.2906403940887,23.6453201970443,19.7044334975369,0,6.89655172413793,2.46305418719212,0,0,577,0.751302083333333,0.145833333333333,0,13.2516014946,0.8883354316
7.25048,6.08004,1.19250531246505,1.09392,0.54721816512,0.500236,48.5714285714286,28.5714285714286,8.57142857142857,11.4285714285714,2.85714285714286,0,0,0,1153,0.706495098039216,0.0588235294117647,4,20.4637802066,3.3214183151
10.10393,8.07627,1.25106391935881,0.796459,0.683259875248,0.857872,45.0643776824034,34.3347639484979,0,18.0257510729614,2.57510729613734,0,0,0,521,0.620238095238095,0.0571428571428571,7,22.4600773851,2.2469106611
18.33861,11.31425,1.62084185871799,0.564467,0.78992076447,1.39941,51.5923566878981,28.6624203821656,1.27388535031847,15.9235668789809,2.54777070063694,0,0,0,469,0.723765432098765,0.0493827160493827,6.25,38.4325232397,4.7146146921
13.15947,6.70867,1.96156168063118,0.958393,0.645900336813,0.673941,48,28,0,20,4,0,0,0,409,0.710069444444444,0.0833333333333333,5,21.5029111171,3.1567297312
9.87281,8.59775,1.14830159053241,0.853003,0.629300404241,0.737747,32.4324324324324,37.8378378378378,27.027027027027,0,2.7027027027027,0,0,0,641,0.417317708333333,0.0833333333333333,0,27.511115167,3.2662730783
11.85955,6.56666,1.80602467616718,0.673108,0.74443725476,1.10597,53.0973451327434,31.858407079646,0,11.5044247787611,3.53982300884956,0,0,0,2017,0.700347222222222,0.0666666666666667,3.25,15.0453734152,1.7772272162
10.32117,6.08497,1.69617434432709,0.926711,0.687500016281,0.741871,52.2935779816514,30.2752293577982,2.75229357798165,11.9266055045872,2.75229357798165,0,0,0,973,0.71125730994152,0.0526315789473684,4.33333333333333,22.7702721639,3.1989630564
9.93002,6.46763,1.53534138471125,0.795967,0.734099668958,0.922274,38.3333333333333,16.6666666666667,10,25,10,0,0,0,289,0.785326086956522,0.260869565217391,2.5,18.8854532258,1.9338954512
7.66747,6.12004,1.25284638662492,0.711068,0.73896319764,1.03923,52.3809523809524,23.8095238095238,0,19.047619047619,4.76190476190476,0,0,0,409,0.774621212121212,0.0909090909090909,4,14.2489455745,2.1124254051
7.54735,6.29526,1.19889408856822,1.0416,0.5730591552,0.550172,54.2372881355932,32.2033898305085,1.69491525423729,10.1694915254237,1.69491525423729,0,0,0,721,0.7041015625,0.03125,6,18.7415062005,1.7623365532
6.99824,6.62907,1.05568956128084,1.55436,0.57554220336,0.370276,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,25.3899977157,4.3914807712
6.97041,6.59787,1.05646367691391,1.6291,0.5574014523,0.342153,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,19.7731218687,3.0164990949
6.98007,6.59754,1.05798070189798,1.62762,0.5588596032,0.34336,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,19.7741415174,3.0485522245
7.12176,6.80036,1.04726220376568,1.50724,0.58049992084,0.385141,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,24.0578430509,4.1980070292
6.86626,6.02202,1.1401921614342,1.23727,0.52482023952,0.424176,34.2857142857143,42.8571428571429,8.57142857142857,11.4285714285714,2.85714285714286,0,0,0,217,0.376736111111111,0.0833333333333333,4,16.2936218771,0.3795759012
18.97276,17.56698,1.08002399957192,0.325331,0.87582033179,2.69209,50.4672897196262,22.4299065420561,13.0841121495327,11.214953271028,2.80373831775701,0,0,0,169,0.782407407407407,0.0555555555555556,4,7.800688683,0.5277096993
10.1554,9.86806,1.02911818533734,0.505682,0.81760182806,1.61683,28.125,9.375,37.5,18.75,6.25,0,0,0,241,0.836805555555556,0.222222222222222,3,8.4477440978,0.4523534402
13.21617,12.52577,1.05511836797259,0.755108,0.69549977448,0.92106,54.320987654321,29.6296296296296,6.17283950617284,7.40740740740741,2.46913580246914,0,0,0,769,0.728219696969697,0.0454545454545455,3,22.9317878562,2.4695107916
7.86486,7.3354,1.07217874962511,0.74272,0.68150056128,0.917574,69.4444444444444,0,11.1111111111111,11.1111111111111,2.77777777777778,5.55555555555556,0,0,1201,1.00083333333333,0.04,4,20.2261869682,1.8266223454
15.06255,7.92585,1.90043339200212,0.593339,0.80936186312,1.36408,45.2830188679245,22.6415094339623,0,24.5283018867925,7.54716981132075,0,0,0,145,0.755208333333333,0.166666666666667,3.25,11.117304359,0.7650085835
11.09173,8.59327,1.29074613040205,0.703874,0.72054173632,1.02368,53.9325842696629,26.9662921348315,0,14.6067415730337,4.49438202247191,0,0,0,577,0.751302083333333,0.0833333333333333,3.25,23.8535184093,0.888317228
17.72359,9.78067,1.81210387427446,0.436071,0.83863866507,1.92317,70.7070707070707,12.1212121212121,0,13.1313131313131,4.04040404040404,0,0,0,513,0.916071428571429,0.0571428571428571,3.25,10.2706160893,0.8179083429
10.28948,6.13196,1.67800833664929,0.910166,0.626079527084,0.687874,47.2906403940887,35.4679802955665,0,14.7783251231527,2.46305418719212,0,0,0,481,0.626302083333333,0.0520833333333333,6,23.284566266,2.5433674453
10.40168,6.18945,1.68054996809086,0.958168,0.610780358928,0.637446,46.3768115942029,34.7826086956522,0.966183574879227,14.4927536231884,2.41545893719807,0.966183574879227,0,0,481,0.626302083333333,0.0520833333333333,6,24.7165087142,2.1211246598
10.25144,8.68741,1.18003409531725,0.789926,0.674400112426,0.853751,54,30,0,13,3,0,0,0,625,0.72337962962963,0.0555555555555556,4.33333333333333,21.9491887771,2.681237716
10.61507,9.35673,1.1344850177359,0.76007,0.6896799173,0.90739,54,30,0,13,3,0,0,0,625,0.72337962962963,0.0555555555555556,4.33333333333333,24.5155463436,2.9046079465
17.57992,8.8668,1.98266792980557,0.945498,0.636879888816,0.673592,47.5920679886686,33.7110481586402,3.39943342776204,5.09915014164306,1.69971671388102,5.09915014164306,0,3.39943342776204,3907,0.645998677248677,0.0357142857142857,3,27.936338848,1.9707535504
8.56324,7.67795,1.1153029128869,1.0884,0.5507804664,0.506046,48.5714285714286,34.2857142857143,5.71428571428571,8.57142857142857,2.85714285714286,0,0,0,595,0.648148148148148,0.0588235294117647,3,16.8744018721,0.5808474259
7.61967,7.30319,1.04333448807987,1.24496,0.56194133008,0.451373,44.4444444444444,22.2222222222222,0,27.7777777777778,5.55555555555556,0,0,0,769,0.7509765625,0.125,5,34.5211867483,6.3424233305
7.63223,6.61136,1.15441149778563,0.575242,0.77005920814,1.33867,46.4788732394366,33.8028169014084,0,16.9014084507042,2.8169014084507,0,0,0,253,0.638888888888889,0.0606060606060606,6,12.7961968835,1.5420946597
9.64114,8.06325,1.19568908318606,0.911012,0.573940293036,0.630003,49.3827160493827,37.037037037037,9.87654320987654,0,1.23456790123457,0,0,2.46913580246914,601,0.626041666666667,0.025,0,18.0166760765,1.1045199067
10.01369,8.63252,1.15999615407784,0.751378,0.682920701798,0.908891,45.6140350877193,28.0701754385965,17.5438596491228,0,1.75438596491228,0,0,7.01754385964912,577,0.693509615384615,0.0384615384615385,0,15.0306796503,1.6783458801
12.87064,7.93666,1.62166956881106,0.721487,0.716520283492,0.993116,56.8421052631579,25.2631578947368,0,13.6842105263158,4.21052631578947,0,0,0,505,0.779320987654321,0.0740740740740741,3.25,23.3674804817,1.9591610091
7.24354,7.11342,1.01829218575594,1.02043,0.60765892199,0.595493,47.0588235294118,17.6470588235294,0,29.4117647058824,5.88235294117647,0,0,0,417,0.814453125,0.125,5,17.7014817148,4.0117024074
9.76766,8.14172,1.19970473069573,0.905706,0.672159745134,0.742139,52.1739130434783,17.3913043478261,0,17.3913043478261,4.34782608695652,0,0,8.69565217391304,641,0.834635416666667,0.0833333333333333,4,16.9343357181,3.6188705787
13.28416,6.21681,2.13681293139086,0.808209,0.66564,0.823598846338014,45.0704225352113,26.7605633802817,11.2676056338028,14.0845070422535,2.8169014084507,0,0,0,1081,0.703776041666667,0.0625,5,12.6856766369,0.667024737
10.18779,9.64487,1.0562910645763,0.825788,0.71648,0.867631886149956,52.9411764705882,0,0,35.2941176470588,11.7647058823529,0,0,0,289,1.00347222222222,0.222222222222222,3,19.3204915688,3.168188651
10.51269,9.99548,1.05174438846359,0.966698,0.72504,0.750017068412265,52.9411764705882,0,0,35.2941176470588,11.7647058823529,0,0,0,289,1.00347222222222,0.222222222222222,3,19.5171437707,3.1252675179
15.83326,12.70856,1.24587364736839,0.465056,0.82027972448,1.76383,53.9325842696629,26.9662921348315,0,14.6067415730337,4.49438202247191,0,0,0,289,0.752604166666667,0.0833333333333333,3.25,20.8356478242,1.2183181828
8.56248,6.70705,1.27663876070702,0.843378,0.650819621796,0.771682,45.8015267175573,27.4809160305344,4.58015267175572,17.5572519083969,4.58015267175572,0,0,0,673,0.701041666666667,0.1,3.83333333333333,20.0921953062,3.1909262018
9.50279,8.16581,1.16372901157387,1.00698,0.57939917334,0.575383,46.7065868263473,32.3353293413174,10.7784431137725,7.78443113772455,2.39520958083832,0,0,0,817,0.654647435897436,0.0512820512820513,3.25,19.1055843544,0.945703358
9.82233,8.59361,1.1429806565576,0.99576,0.58142028096,0.583896,46.7065868263473,32.3353293413174,10.7784431137725,7.78443113772455,2.39520958083832,0,0,0,817,0.654647435897436,0.0512820512820513,3.25,18.5989677618,0.834172967
8.74297,7.97747,1.09595774098806,0.941259,0.627520432638,0.666682,41.2371134020619,41.2371134020619,4.12371134020619,8.24742268041237,3.09278350515464,2.06185567010309,0,0,641,0.50078125,0.075,2.66666666666667,26.4667552902,2.9956423932
11.51198,6.01308,1.91448974568773,0.74228,0.7038002048,0.94816,44.1176470588235,35.2941176470588,10.5882352941176,7.05882352941176,2.94117647058824,0,0,0,721,0.600833333333333,0.0666666666666667,2.4,19.612241828,1.5708978482
8.34669,7.38724,1.1298793595443,0.888944,0.6494402628,0.730575,43.452380952381,33.3333333333333,10.7142857142857,9.52380952380952,2.97619047619048,0,0,0,721,0.617294520547945,0.0684931506849315,3.2,17.119749287,1.474357003
11.35707,8.27218,1.37292346153009,0.777905,0.6800601091,0.87422,48.4375,33.3333333333333,9.375,6.25,2.60416666666667,0,0,0,489,0.657258064516129,0.0537634408602151,2.4,19.5136518927,1.8730446864
11.91575,6.64329,1.79365194052947,0.716001,0.710520012345,0.992345,46.0750853242321,32.7645051194539,6.14334470989761,12.2866894197952,2.73037542662116,0,0,0,349,0.646296296296296,0.0592592592592593,4.5,16.4230793399,1.4541053517
23.624,22.93237,1.03015955176024,0.516314,0.83556127248,1.61832,51.7647058823529,23.5294117647059,0,15.2941176470588,4.70588235294118,4.70588235294118,0,0,409,0.774621212121212,0.0909090909090909,3.25,13.6041293211,1.1358487844
23.55705,22.94133,1.02683889730892,0.411632,0.85055931792,2.06631,53.8461538461538,21.7948717948718,0,16.6666666666667,5.12820512820513,2.56410256410256,0,0,403,0.799603174603175,0.0952380952380952,3.25,11.1182143299,0.9353510245
23.73662,23.0761,1.0286235542401,0.584651,0.83540196739,1.42889,54.320987654321,19.7530864197531,0,16.0493827160494,4.93827160493827,4.93827160493827,0,0,433,0.820075757575758,0.0909090909090909,3.25,13.2931927833,0.9577166612
23.93871,23.23915,1.0301026500539,0.40217,0.8543216876,2.12428,53.6585365853659,23.1707317073171,0,18.2926829268293,4.8780487804878,0,0,0,415,0.785984848484849,0.0909090909090909,3.75,10.6285876989,0.9012436041
23.75535,23.11133,1.02786598607696,0.424796,0.84723863016,1.99446,55.421686746988,19.2771084337349,0,20.4819277108434,4.81927710843374,0,0,0,457,0.827898550724638,0.0869565217391304,4.25,11.2967328957,0.9705640045
9.30309,6.68188,1.39228630265734,0.891595,0.66848048401,0.749758,34.3949044585987,22.9299363057325,15.2866242038217,21.0191082802548,6.36942675159236,0,0,0,577,0.667824074074074,0.185185185185185,3.3,16.14160922,0.8918351862
7.41637,6.7491,1.09886799721444,0.954239,0.625499847544,0.655496,44.4444444444444,37.037037037037,7.40740740740741,7.40740740740741,3.7037037037037,0,0,0,897,0.583984375,0.0833333333333333,2,17.3379789328,1.8079384238
7.33176,6.98298,1.04994715723087,1.06019,0.52917899584,0.499136,49.2753623188406,30.4347826086957,7.2463768115942,11.5942028985507,1.44927536231884,0,0,0,565,0.692401960784314,0.0294117647058824,8,26.7891876014,3.1661253442
7.42867,6.88225,1.07939554651458,1.29293,0.52577903501,0.406657,46.6666666666667,26.6666666666667,8.88888888888889,6.66666666666667,2.22222222222222,6.66666666666667,0,2.22222222222222,961,0.715029761904762,0.0476190476190476,3,27.2717967858,3.268056097
17.74029,8.00627,2.21579961705014,0.497001,0.80742285459,1.62459,47.4576271186441,27.1186440677966,16.9491525423729,0,1.69491525423729,0,0,6.77966101694915,481,0.71577380952381,0.0357142857142857,0,11.9809837065,1.468438135
16.15297,14.69313,1.09935527692194,0.412792,0.856440202,2.07475,51.219512195122,29.2682926829268,0,15.8536585365854,3.65853658536585,0,0,0,481,0.71577380952381,0.0714285714285714,4.33333333333333,19.3737356173,2.6305675224
12.64493,7.03976,1.79621606418401,0.68535,0.7632811485,1.11371,48.780487804878,29.2682926829268,2.4390243902439,15.4471544715447,4.0650406504065,0,0,0,337,0.702083333333333,0.0833333333333333,3.8,23.8188787977,2.1071234134
13.19302,6.66829,1.97847124225251,0.879097,0.721660397367,0.820911,46.1538461538462,15.3846153846154,0,30.7692307692308,7.69230769230769,0,0,0,241,0.836805555555556,0.166666666666667,4,23.0683858988,2.7343755923
6.70532,6.02431,1.11304365147212,0.842846,0.6837,0.81118021560285,49.0566037735849,26.4150943396226,11.3207547169811,7.54716981132075,1.88679245283019,3.77358490566038,0,0,457,0.732371794871795,0.0384615384615385,4,15.4464222161,2.853644766
7.03668,6.10811,1.15202247503729,0.831395,0.69086,0.830964824181045,49.0566037735849,26.4150943396226,11.3207547169811,7.54716981132075,1.88679245283019,3.77358490566038,0,0,457,0.732371794871795,0.0384615384615385,4,15.0535491997,2.6682628585
6.78529,6.06195,1.11932463976113,0.827063,0.69198,0.836671450663372,49.0566037735849,26.4150943396226,11.3207547169811,7.54716981132075,1.88679245283019,3.77358490566038,0,0,457,0.732371794871795,0.0384615384615385,4,16.864979316,4.7275085786
6.62055,6.03579,1.09688209828374,0.809098,0.6868,0.848846493255452,45.6140350877193,31.5789473684211,14.0350877192982,7.01754385964912,1.75438596491228,0,0,0,409,0.655448717948718,0.0384615384615385,4,15.4498715713,2.6818379668
7.15816,6.15117,1.16370706711081,0.814885,0.69782,0.856341692386042,49.0566037735849,30.188679245283,11.3207547169811,7.54716981132075,1.88679245283019,0,0,0,433,0.693910256410256,0.0384615384615385,4,14.1286666343,2.0335471457
8.70903,6.58612,1.32233090195745,0.867344,0.67236073208,0.775195,52.6717557251908,32.0610687022901,0,13.7404580152672,1.52671755725191,0,0,0,385,0.697463768115942,0.0289855072463768,9,34.4956655725,4.8372035937
7.23927,6.67302,1.08485663163006,0.822249,0.633620145906,0.770594,46.4788732394366,39.4366197183099,0,12.6760563380282,1.40845070422535,0,0,0,457,0.577020202020202,0.0303030303030303,9,20.267969285,3.4565726413
7.87248,7.21721,1.09079270244319,1.00014,0.55029803094,0.550221,54.5454545454545,31.1688311688312,2.5974025974026,10.3896103896104,1.2987012987013,0,0,0,481,0.71577380952381,0.0238095238095238,8,36.5566419803,2.5114652431
13.26482,11.33443,1.17031204921641,1.03152,0.68981765328,0.668739,47.0588235294118,23.5294117647059,7.84313725490196,7.84313725490196,0.980392156862745,11.7647058823529,0.980392156862745,0,577,0.751302083333333,0.0208333333333333,8,25.3460766441,2.1826762942
13.09546,7.43726,1.76079093644702,0.595158,0.75207735828,1.26366,55.919395465995,30.2267002518892,0,12.3425692695214,1.51133501259446,0,0,0,973,0.730480480480481,0.027027027027027,8.16666666666667,16.192901903,2.0566701605
33.62793,28.54327,1.17813866456086,0.270051,0.90804108648,3.36248,41.3793103448276,20.6896551724138,5.17241379310345,27.5862068965517,5.17241379310345,0,0,0,577,0.751302083333333,0.125,5.33333333333333,15.2706133141,1.0368748528
7.34392,6.68143,1.09915392363611,1.4173,0.5704802576,0.402512,48.6486486486487,31.5315315315315,11.7117117117117,0,2.7027027027027,5.40540540540541,0,0,585,0.677083333333333,0.0555555555555556,0,16.6292198014,1.18694962
7.99676,6.51336,1.22774727636734,0.788793,0.728520538077,0.923589,50,18.75,0,28.125,3.125,0,0,0,625,0.813802083333333,0.0625,9,18.8663222772,3.0297832145
7.29309,6.51816,1.11888784564969,0.803706,0.702879474888,0.874548,48.4848484848485,18.1818181818182,0,27.2727272727273,6.06060606060606,0,0,0,625,0.813802083333333,0.125,4.5,18.620977984,3.991505244
11.11935,9.18624,1.21043539032292,0.668714,0.75008311952,1.12168,53.6585365853659,29.2682926829268,2.4390243902439,9.75609756097561,2.4390243902439,2.4390243902439,0,0,385,0.729166666666667,0.0454545454545455,4,20.2669390882,1.9345783864
7.93212,6.31229,1.25661526957728,0.99492,0.586579959,0.589575,52.3809523809524,30.952380952381,4.76190476190476,9.52380952380952,2.38095238095238,0,0,0,745,0.705492424242424,0.0454545454545455,4,20.1804403189,1.8318259236
12.59077,11.01228,1.14333907238101,0.581592,0.78370103592,1.34751,52.3809523809524,28.5714285714286,4.76190476190476,9.52380952380952,2.38095238095238,2.38095238095238,0,0,385,0.729166666666667,0.0454545454545455,4,19.1432449035,1.7064436724
9.5586,7.20173,1.32726442118769,0.864162,0.63435972015,0.734075,46.1538461538462,29.3706293706294,13.986013986014,8.39160839160839,2.0979020979021,0,0,0,541,0.683080808080808,0.0454545454545455,4,18.1459252216,1.5823363898
